股票代码,股票名称,所属板块,概念列表,热点标签
300991,创益通,其他电子Ⅲ,,其他电子Ⅲ
300992,泰福泵业,通用设备,,通用设备
300993,玉马科技,轻工制造,,轻工制造
300994,久祺股份,汽车,,汽车
300995,奇德新材,塑料,,化工
300996,普联软件,软件开发,,软件
300997,欢乐家,食品饮料,,食品饮料
300998,宁波方正,其他汽车零部件,,汽车
300999,金龙鱼,农林牧渔,,农林牧渔
301000,肇民科技,其他汽车零部件,,汽车
301001,凯淳股份,电商服务,,电商服务
301002,崧盛股份,输变电设备,,输变电设备
301003,江苏博云,塑料,,化工
301004,嘉益股份,轻工制造,,轻工制造
301005,超捷股份,其他汽车零部件,,汽车
301006,迈拓股份,通用设备,,通用设备
301007,德迈仕,汽车,,汽车
301008,宏昌科技,未知,,未归类
301009,可靠股份,生活用纸,,生活用纸
301010,晶雪节能,建筑材料,,建筑材料
301011,华立科技,文娱用品,,文娱用品
301012,扬电科技,输变电设备,,输变电设备
301013,利和兴,未知,,未归类
301015,百洋医药,医药流通,,医药
301016,雷尔伟,轨交设备Ⅱ,,轨交设备Ⅱ
301017,漱玉平民,线下药店,,线下药店
301018,申菱环境,通用设备,,通用设备
301019,宁波色母,塑料,,化工
301020,密封科技,汽车,,汽车
301021,英诺激光,自动化设备,,机器人
301022,海泰科,其他汽车零部件,,汽车
301023,奕帆传动,电机Ⅱ,,机器人
301024,霍普股份,建筑装饰,,建筑装饰
301025,读客文化,大众出版,,传媒
301026,浩通科技,未知,,未归类
301027,华蓝集团,建筑装饰,,建筑装饰
301028,鼎熔岩,通用设备,,通用设备
301029,怡合达,自动化设备,,机器人
301031,中熔电气,其他电子Ⅲ,,其他电子Ⅲ
301032,新柴股份,通用设备,,通用设备
301033,迈普医学,医疗器械,,医药
301035,润丰股份,农药,,化工
301036,双乐股份,化学制品,,化工
301037,保立佳,化学制品,,化工
301038,深水规院,建筑装饰,,建筑装饰
301039,中集车辆,商用车,,商用车
301040,中环海陆,风电设备,,新能源
301041,金百泽,印制电路板,,印制电路板
301042,安联锐视,计算机设备,,计算机设备
301043,绿岛风,通用设备,,通用设备
301045,天禄科技,面板,,面板
301046,能辉科技,专业工程,,专业工程
301047,义翘神州,未知,,未归类
301048,金鹰重工,轨交设备Ⅱ,,轨交设备Ⅱ
301049,超越科技,环境治理,,环境治理
301050,雷电微力,国防军工,,军工
301051,信濠光电,消费电子,,消费电子
301052,果麦文化,大众出版,,传媒
301053,远信工业,纺织服装设备,,纺织服装设备
301055,张小泉,轻工制造,,轻工制造
301056,森赫股份,楼宇设备,,楼宇设备
301057,汇隆新材,化学纤维,,化工
301058,中粮科工,建筑装饰,,建筑装饰
301059,金三江,其他化学制品,,化工
301060,兰卫医学,诊断服务,,诊断服务
301061,匠心家居,成品家居,,成品家居
301062,上海艾录,纸包装,,纸包装
301063,海锅股份,能源及重型设备,,能源及重型设备
301065,本立科技,化学制药,,化工
301066,万事利,其他纺织,,其他纺织
301067,显盈科技,消费电子,,消费电子
301068,大地海洋,环境治理,,环境治理
301069,凯盛新材,其他化学原料,,化工
301070,开勒股份,通用设备,,通用设备
301071,力量钻石,非金属材料Ⅱ,,非金属材料Ⅱ
301072,中捷精工,汽车,,汽车
301073,君亭酒店,未知,,未归类
301075,多瑞医药,化学制剂,,化工；医药
301076,新瀚新材,其他化学制品,,化工
301077,星华新材,其他化学制品,,化工
301078,孩子王,专业连锁Ⅱ,,专业连锁Ⅱ
301079,邵阳液压,工程机械,,工程机械
301080,百普赛斯,未知,,未归类
301081,严牌股份,环保设备Ⅱ,,环保设备Ⅱ
301082,久盛电气,电网设备,,电力
301083,百胜智能,未知,,未归类
301085,亚康股份,IT服务Ⅲ,,IT服务Ⅲ
301086,鸿富瀚,消费电子,,消费电子
301087,可孚医疗,医疗器械,,医药
301088,戎美股份,非运动服装,,非运动服装
301089,拓新药业,化学制药,,化工
301090,华润材料,塑料,,化工
301091,深城交,建筑装饰,,建筑装饰
301092,争光股份,合成树脂,,合成树脂
301093,华兰股份,医疗器械,,医药
301095,广立微,软件开发,,软件
301096,百诚医药,医疗服务,,医药
301097,天益医疗,医疗器械,,医药
301098,金埔园林,建筑装饰,,建筑装饰
301099,雅创电子,其他电子Ⅲ,,其他电子Ⅲ
301100,风光股份,其他化学制品,,化工
301101,明月镜片,文娱用品,,文娱用品
301102,兆讯传媒,广告营销,,传媒
301103,何氏眼科,医院,,医院
301105,鸿铭股份,未知,,未归类
301106,骏成科技,面板,,面板
301107,瑜欣电子,通用设备,,通用设备
301108,洁雅股份,生活用纸,,生活用纸
301109,军信股份,环境治理,,环境治理
301110,青木科技,电商服务,,电商服务
301111,粤万年青,中药Ⅱ,,医药
301112,信邦智能,自动化设备,,机器人
301113,雅艺科技,轻工制造,,轻工制造
301115,联检科技,检测服务,,检测服务
301116,益客食品,养殖业,,养殖业
301117,佳缘科技,计算机设备,,计算机设备
301118,恒光股份,其他化学原料,,化工
301119,正强股份,汽车,,汽车
301120,新特电气,输变电设备,,输变电设备
301121,紫建电子,电池,,锂电池
301122,采纳股份,医疗器械,,医药
301123,奕东电子,消费电子,,消费电子
301125,腾亚精工,通用设备,,通用设备
301126,达嘉维康,医药流通,,医药
301127,武汉天源,环境治理,,环境治理
301128,强瑞技术,未知,,未归类
301129,瑞纳智能,通用设备,,通用设备
301130,西点药业,化学制剂,,化工
301131,聚赛龙,塑料,,化工
301132,满坤科技,印制电路板,,印制电路板
301133,金钟股份,车身附件及饰件,,车身附件及饰件
301135,瑞德智能,未知,,未归类
301136,招标股份,建筑装饰,,建筑装饰
301137,哈焊华通,通用设备,,通用设备
301138,华研精机,未知,,未归类
301141,中科磁业,磁性材料,,磁性材料
301148,嘉戎技术,环境治理,,环境治理
301149,隆华新材,其他化学制品,,化工
301150,中一科技,电池,,锂电池
301151,冠龙节能,通用设备,,通用设备
301152,天力锂能,电池化学品,,锂电池；化工
301153,中科江南,软件开发,,软件
301155,海力风电,风电设备,,新能源
301156,美农生物,化学制品,,化工
301157,华塑科技,其他电源设备Ⅱ,,其他电源设备Ⅱ
301158,德石股份,能源及重型设备,,能源及重型设备
301159,三维天地,软件开发,,软件
301160,翔楼新材,特钢Ⅱ,,特钢Ⅱ
301161,唯万密封,工程机械,,工程机械
301162,国能日新,软件开发,,软件
301163,宏德股份,风电设备,,新能源
301165,锐捷网络,通信,,通信
301166,优宁维,未知,,未归类
301167,建研设计,建筑装饰,,建筑装饰
301168,通灵股份,光伏电池组件,,锂电池；新能源
301169,零点有数,其他专业服务,,其他专业服务
301170,锡南科技,汽车,,有色金属；汽车
301171,易点天下,营销代理,,营销代理
301172,君逸数码,IT服务Ⅲ,,IT服务Ⅲ
301173,毓恬冠佳,车身附件及饰件,,车身附件及饰件
301175,中科环保,环境治理,,环境治理
301176,逸豪新材,印制电路板,,印制电路板
301177,迪阿股份,钟表珠宝,,钟表珠宝
301178,天亿马,IT服务Ⅲ,,IT服务Ⅲ
301179,泽宇智能,电网自动化设备,,机器人；电力
301180,万祥科技,消费电子,,消费电子
301181,标榜股份,其他汽车零部件,,汽车
301182,凯旺科技,计算机设备,,计算机设备
301183,东田微,未知,,未归类
301185,鸥玛软件,IT服务Ⅲ,,软件
301186,超达装备,其他汽车零部件,,汽车
301187,欧圣电气,清洁小家电,,清洁小家电
301188,力诺药包,医疗器械,,医药
301189,奥尼电子,消费电子,,消费电子
301190,善水科技,其他化学原料,,化工
301191,菲菱科思,通信,,通信
301192,泰祥股份,汽车,,汽车
301193,家联科技,轻工制造,,轻工制造
301195,北路智控,软件开发,,软件
301196,唯科科技,塑料,,化工
301197,工大科雅,通用设备,,通用设备
301198,喜悦智行,轻工制造,,轻工制造
301199,迈赫股份,自动化设备,,机器人
301200,大族数控,未知,,未归类
301201,诚达药业,医疗服务,,医药
301202,朗威股份,通信,,通信
301203,国泰环保,环境治理,,环境治理
301205,联特科技,通信,,通信
301206,三元生物,化学制品,,化工
301207,华兰疫苗,疫苗,,医药
301208,中亦科技,IT服务Ⅲ,,IT服务Ⅲ
301209,联合化学,化学制品,,化工
301210,金杨精密,电池,,锂电池
301211,亨迪药业,化学制药,,化工
301212,联盛化学,其他化学制品,,化工
301213,观想科技,国防军工,,军工
301215,中汽股份,汽车综合服务,,汽车
301216,万凯新材,塑料,,化工
301217,铜冠铜箔,电池,,有色金属；锂电池
301218,华是科技,IT服务Ⅲ,,IT服务Ⅲ
301219,腾远钴业,钴,,有色金属
301220,亚香股份,化学制品,,化工
301221,光庭信息,汽车电子电气系统,,汽车
301222,浙江恒威,蓄电池及其他电池,,锂电池
301223,中荣股份,纸包装,,纸包装
301225,恒勃股份,汽车,,汽车
301226,祥明智能,电机Ⅱ,,机器人
301227,森鹰窗业,定制家居,,定制家居
301228,实朴检测,检测服务,,检测服务
301229,纽泰格,汽车,,汽车
301230,泓博医药,医疗服务,,医药
301231,荣信文化,大众出版,,传媒
301232,飞沃科技,风电设备,,新能源
301233,盛帮股份,其他汽车零部件,,汽车
301234,五洲医疗,医疗器械,,医药
301235,华康洁净,医疗器械,,医药
301236,软通动力,IT服务Ⅲ,,IT服务Ⅲ
301237,和顺科技,膜材料,,膜材料
301238,瑞泰新材,电池化学品,,锂电池；化工
301239,普瑞眼科,医院,,医院
301246,宏源药业,化学制药,,化工
301248,杰创智能,IT服务Ⅲ,,IT服务Ⅲ
301251,威尔高,印制电路板,,印制电路板
301252,同星科技,未知,,未归类
301255,通力科技,通用设备,,通用设备
301256,华融化学,无机盐,,化工
301257,普蕊斯,医疗服务,,医药
301258,富士莱,化学制药,,化工
301259,艾布鲁,环境治理,,环境治理
301260,格力博,未知,,未归类
301261,恒工精密,通用设备,,通用设备
301262,海看股份,营销代理,,营销代理
301263,泰恩康,化学制剂,,化工
301265,华新科技,环境治理,,环境治理
301266,宇邦新材,光伏设备,,新能源
301267,华厦眼科,医院,,医院
301268,铭利达,通用设备,,通用设备
301269,华大九天,软件开发,,软件
301270,汉仪股份,横向通用软件,,软件
301272,英华特,通用设备,,通用设备
301273,瑞晨环保,通用设备,,通用设备
301275,汉朔科技,其他电子Ⅲ,,其他电子Ⅲ
301276,嘉曼服饰,非运动服装,,非运动服装
301277,新天地,化学制药,,化工
301278,快可电子,光伏电池组件,,锂电池；新能源
301279,金道科技,工程机械,,工程机械
301280,珠城科技,未知,,未归类
301281,科源制药,化学制药,,化工
301282,金禄电子,印制电路板,,印制电路板
301283,聚胶股份,化学制品,,化工
301285,鸿日达,消费电子,,消费电子
301286,侨源股份,其他化学制品,,化工
301287,康力源,文娱用品,,文娱用品
301289,国缆检测,检测服务,,检测服务
301290,东星医疗,医疗器械,,医药
301291,明阳电气,配电设备,,配电设备
301292,海科新源,电池化学品,,锂电池；化工
301293,三博脑科,医院,,医院
301295,美硕科技,输变电设备,,输变电设备
301296,新巨丰,纸包装,,纸包装
301297,富乐德,半导体,,半导体
301298,东利机械,其他汽车零部件,,汽车
301299,卓创资讯,传媒,,传媒
301300,远翔新材,橡胶,,化工
301301,川宁生物,化学制药,,化工
301302,华如科技,国防军工,,军工
301303,真兰仪表,通用设备,,通用设备
301305,朗坤科技,环境治理,,环境治理
301306,西测测试,国防军工,,军工
301307,美利信,通信,,通信
301308,江波龙,数字芯片设计,,半导体
301309,万得凯,通用设备,,通用设备
301310,鑫宏业,汽车电子电气系统,,汽车
301311,昆船智能,通用设备,,通用设备
301312,智立方,自动化设备,,机器人
301313,凡拓数创,传媒,,传媒
301314,科瑞思,通信,,通信
301315,威士顿,横向通用软件,,软件
301316,慧博云通,IT服务Ⅲ,,IT服务Ⅲ
301317,鑫磊股份,通用设备,,通用设备
301318,维海德,计算机设备,,计算机设备
301319,唯特偶,电子化学品Ⅱ,,化工
301320,豪江智能,自动化设备,,机器人
301321,翰博高新,面板,,面板
301322,绿通科技,汽车,,汽车
301323,新莱福,磁性材料,,磁性材料
301325,曼恩斯特,电池,,锂电池
301326,捷邦科技,消费电子,,消费电子
301327,华宝新能,电池,,锂电池
301328,维峰电子,其他电子Ⅲ,,其他电子Ⅲ
301329,信音电子,消费电子,,消费电子
301330,熵基科技,计算机设备,,计算机设备
301331,恩威医药,中药Ⅱ,,医药
301332,德尔玛,清洁小家电,,清洁小家电
301333,诺思格,医疗服务,,医药
301335,天元宠物,文娱用品,,文娱用品
301336,趣睡科技,成品家居,,成品家居
301337,亚华电子,软件开发,,软件
301338,凯格精机,未知,,未归类
301339,通行宝,其他计算机设备,,其他计算机设备
301345,涛涛车业,汽车,,汽车
301348,蓝箭电子,半导体,,半导体
301349,信德新材,电池化学品,,锂电池；化工
301353,普莱得,通用设备,,通用设备
301355,南王科技,纸包装,,纸包装
301356,天振股份,轻工制造,,轻工制造
301357,北方长龙,国防军工,,军工
301358,湖南裕能,电池化学品,,锂电池；化工
301359,东南电子,其他电子Ⅲ,,其他电子Ⅲ
301360,荣旗科技,通用设备,,通用设备
301361,众智科技,配电设备,,配电设备
301362,民爆光电,照明设备Ⅱ,,照明设备Ⅱ
301363,美好医疗,医疗器械,,医药
301365,矩阵股份,建筑装饰,,建筑装饰
301366,一博科技,印制电路板,,印制电路板
301367,瑞迈特,医疗器械,,医药
301368,丰立智能,通用设备,,通用设备
301369,联动科技,半导体,,半导体
301370,国科恒泰,医疗器械,,医药
301371,敷尔佳,美容护理,,美容护理
301372,科净源,环境治理,,环境治理
301373,凌玮科技,其他化学制品,,化工
301376,致欧科技,成品家居,,成品家居
301377,鼎泰高科,通用设备,,通用设备
301378,通达海,软件开发,,软件
301379,天山电子,面板,,面板
301380,挖金客,通信服务,,通信
301381,赛维时代,互联网电商,,互联网电商
301382,蜂助手,通信服务,,通信
301383,天键股份,消费电子,,消费电子
301386,未来电器,配电设备,,配电设备
301387,光大同创,消费电子,,消费电子
301388,欣灵电气,配电设备,,配电设备
301389,隆扬电子,消费电子,,消费电子
301390,经纬股份,建筑装饰,,建筑装饰
301391,卡莱特,其他计算机设备,,其他计算机设备
301392,汇成真空,未知,,未归类
301393,昊帆生物,未知,,未归类
301395,仁信新材,合成树脂,,合成树脂
301396,宏景科技,IT服务Ⅲ,,IT服务Ⅲ
301397,溯联股份,汽车,,汽车
301398,星源卓镁,车身附件及饰件,,车身附件及饰件
301399,英特科技,通用设备,,通用设备
301408,华人健康,线下药店,,线下药店
